"DX_CODE_2","CODE","LONG_DESCRIPTION","SHORT_DESCRIPTION","CONCEPT_ID","CONCEPT_NAME","DOMAIN_ID","VOCABULARY_ID","CONCEPT_CLASS_ID","START_DATE","END_DATE"
"205.00","20500","Acute myeloid leukemia, without mention of having achieved remission","Ac myl leuk wo achv rmsn",44826430,"Acute myeloid leukemia, without mention of having achieved remission","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"205.01","20501","Acute myeloid leukemia, in remission","Act myl leuk w rmsion",44828757,"Acute myeloid leukemia, in remission","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"205.02","20502","Acute myeloid leukemia, in relapse","Act myel leuk in relapse",44828758,"Acute myeloid leukemia, in relapse","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"205.1",NA,NA,NA,44819465,"Myeloid leukemia, chronic","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31"
"205.10","20510","Chronic myeloid leukemia, without mention of having achieved remission","Ch myl leuk wo achv rmsn",44832156,"Chronic myeloid leukemia, without mention of having achieved remission","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"205.11","20511","Chronic myeloid leukemia, in remission","Chr myl leuk w rmsion",44832157,"Chronic myeloid leukemia, in remission","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"205.12","20512","Chronic myeloid leukemia, in relapse","Chr myel leuk in relapse",44827584,"Chronic myeloid leukemia, in relapse","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"205.2",NA,NA,NA,44834520,"Myeloid leukemia, subacute","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31"
"205.20","20520","Subacute myeloid leukemia, without mention of having achieved remission","Sbac myl leu wo ach rmsn",44820646,"Subacute myeloid leukemia, without mention of having achieved remission","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"205.21","20521","Subacute myeloid leukemia,in remission","Sbac myl leuk w rmsion",44832158,"Subacute myeloid leukemia,in remission","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"205.22","20522","Subacute myeloid leukemia, in relapse","Sbac myl leuk in relapse",44827585,"Subacute myeloid leukemia, in relapse","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"205.3",NA,NA,NA,44829845,"Myeloid sarcoma","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31"
"205.30","20530","Myeloid sarcoma, without mention of having achieved remission","Myl sarcoma wo achv rmsn",44836871,"Myeloid sarcoma, without mention of having achieved remission","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"205.31","20531","Myeloid sarcoma, in remission","Myl srcoma w rmsion",44829846,"Myeloid sarcoma, in remission","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"205.32","20532","Myeloid sarcoma, in relapse","Myel sarcoma in relapse",44826431,"Myeloid sarcoma, in relapse","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"205.8",NA,NA,NA,44822909,"Other myeloid leukemia","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31"
"205.80","20580","Other myeloid leukemia, without mention of having achieved remission","Oth my leuk wo achv rmsn",44822910,"Other myeloid leukemia, without mention of having achieved remission","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"205.81","20581","Other myeloid leukemia, in remission","Oth myl leuk w rmsion",44821762,"Other myeloid leukemia, in remission","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"205.82","20582","Other myeloid leukemia, in relapse","Oth myel leuk in relapse",44821763,"Other myeloid leukemia, in relapse","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"205.9",NA,NA,NA,44835713,"Unspecified myeloid leukemia","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31"
"205.90","20590","Unspecified myeloid leukemia, without mention of having achieved remission","Uns my leu wo ach rmsn",44826432,"Unspecified myeloid leukemia, without mention of having achieved remission","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"205.91","20591","Unspecified myeloid leukemia, in remission","Uns myl leuk w rmsion",44829847,"Unspecified myeloid leukemia, in remission","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"205.92","20592","Unspecified myeloid leukemia, in relapse","Myel leuk NOS in relapse",44832159,"Unspecified myeloid leukemia, in relapse","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"206",NA,NA,NA,44831017,"Monocytic leukemia","Condition","ICD9CM","3-dig nonbill code","1970-01-01","2099-12-31"
"206.0",NA,NA,NA,44824054,"Monocytic leukemia, acute","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31"
"206.00","20600","Acute monocytic leukemia, without mention of having achieved remission","Ac mono leu wo achv rmsn",44833339,"Acute monocytic leukemia, without mention of having achieved remission","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"206.01","20601","Acute monocytic leukemia,in remission","Act mono leuk w rmsion",44832160,"Acute monocytic leukemia,in remission","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"206.02","20602","Acute monocytic leukemia, in relapse","Act mono leuk in relapse",44836872,"Acute monocytic leukemia, in relapse","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"206.1",NA,NA,NA,44826433,"Monocytic leukemia, chronic","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31"
"206.10","20610","Chronic monocytic leukemia, without mention of having achieved remission","Ch mono leu wo achv rmsn",44834521,"Chronic monocytic leukemia, without mention of having achieved remission","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"206.11","20611","Chronic monocytic leukemia, in remission","Chr mono leuk w rmsion",44832161,"Chronic monocytic leukemia, in remission","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"206.12","20612","Chronic monocytic leukemia, in relapse","Chr mono leuk in relapse",44836873,"Chronic monocytic leukemia, in relapse","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"206.2",NA,NA,NA,44820647,"Monocytic leukemia, subacute","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31"
"206.20","20620","Subacute monocytic leukemia, without mention of having achieved remission","Sbac mno leu wo ach rmsn",44825233,"Subacute monocytic leukemia, without mention of having achieved remission","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"206.21","20621","Subacute monocytic leukemia, in remission","Sbac mono leuk w rmsion",44832162,"Subacute monocytic leukemia, in remission","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"206.22","20622","Subacute monocytic leukemia, in relapse","Sbac mono leu in relapse",44826434,"Subacute monocytic leukemia, in relapse","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"206.8",NA,NA,NA,44829848,"Other monocytic leukemia","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31"
"206.80","20680","Other monocytic leukemia, without mention of having achieved remission","Ot mono leu wo achv rmsn",44825234,"Other monocytic leukemia, without mention of having achieved remission","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"206.81","20681","Other monocytic leukemia, in remission","Oth mono leuk w rmsion",44822911,"Other monocytic leukemia, in remission","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"206.82","20682","Other monocytic leukemia, in relapse","Oth mono leuk in relapse",44833340,"Other monocytic leukemia, in relapse","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"206.9",NA,NA,NA,44832163,"Unspecified monocytic leukemia","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31"
"206.90","20690","Unspecified monocytic leukemia, without mention of having achieved remission","Uns mno leu wo ach rmsn",44822912,"Unspecified monocytic leukemia, without mention of having achieved remission","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"206.91","20691","Unspecified monocytic leukemia, in remission","Uns mono leuk w rmsion",44825235,"Unspecified monocytic leukemia, in remission","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"206.92","20692","Unspecified monocytic leukemia, in relapse","Mono leuk NOS relapse",44831018,"Unspecified monocytic leukemia, in relapse","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"207",NA,NA,NA,44827586,"Other specified leukemia","Condition","ICD9CM","3-dig nonbill code","1970-01-01","2099-12-31"
"207.0",NA,NA,NA,44819466,"Acute erythremia and erythroleukemia","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31"
"207.00","20700","Acute erythremia and erythroleukemia, without mention of having achieved remission","Ac erth/erlk wo ach rmsn",44825236,"Acute erythremia and erythroleukemia, without mention of having achieved remission","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"207.01","20701","Acute erythremia and erythroleukemia, in remission","Act erth/erylk w rmson",44833341,"Acute erythremia and erythroleukemia, in remission","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"207.02","20702","Acute erythremia and erythroleukemia, in relapse","Ac erth/erylk in relapse",44832164,"Acute erythremia and erythroleukemia, in relapse","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"207.1",NA,NA,NA,44827587,"Chronic erythremia","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31"
"207.10","20710","Chronic erythremia, without mention of having achieved remission","Chr erythrm w/o ach rmsn",44828759,"Chronic erythremia, without mention of having achieved remission","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"207.11","20711","Chronic erythremia, in remission","Chr erythrm w remision",44826435,"Chronic erythremia, in remission","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"207.12","20712","Chronic erythremia, in relapse","Chr erythrmia in relapse",44836874,"Chronic erythremia, in relapse","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"207.2",NA,NA,NA,44833342,"Megakaryocytic leukemia","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31"
"207.20","20720","Megakaryocytic leukemia, without mention of having achieved remission","Mgkrcyt leuk wo ach rmsn",44835714,"Megakaryocytic leukemia, without mention of having achieved remission","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"207.21","20721","Megakaryocytic leukemia, in remission","Mgkrycyt leuk w rmsion",44819467,"Megakaryocytic leukemia, in remission","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"207.22","20722","Megakaryocytic leukemia, in relapse","Mgkrycyt leuk in relapse",44819468,"Megakaryocytic leukemia, in relapse","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"207.8",NA,NA,NA,44819469,"Other specified leukemia","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31"
"207.80","20780","Other specified leukemia, without mention of having achieved remission","Oth leuk w/o achv rmsn",44831019,"Other specified leukemia, without mention of having achieved remission","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"207.81","20781","Other specified leukemia, in remission","Oth spf leuk w remsion",44832165,"Other specified leukemia, in remission","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"207.82","20782","Other specified leukemia, in relapse","Oth spf leuk in relapse",44833343,"Other specified leukemia, in relapse","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"208",NA,NA,NA,44829849,"Leukemia of unspecified cell type","Condition","ICD9CM","3-dig nonbill code","1970-01-01","2099-12-31"
"208.0",NA,NA,NA,44819470,"Leukemia of unspecified cell type, acute","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31"
"208.00","20800","Acute leukemia of unspecified cell type, without mention of having achieved remission","Ac leu un cl wo ach rmsn",44835715,"Acute leukemia of unspecified cell type, without mention of having achieved remission","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"208.01","20801","Acute leukemia of unspecified cell type, in remission","Act leuk uns cl w rmson",44836875,"Acute leukemia of unspecified cell type, in remission","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"208.02","20802","Acute leukemia of unspecified cell type, in relapse","Ac leuk uns cl relapse",44833344,"Acute leukemia of unspecified cell type, in relapse","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"208.1",NA,NA,NA,44819471,"Leukemia of unspecified cell type, chronic","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31"
"208.10","20810","Chronic leukemia of unspecified cell type, without mention of having achieved remission","Ch leu un cl wo ach rmsn",44828760,"Chronic leukemia of unspecified cell type, without mention of having achieved remission","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"208.11","20811","Chronic leukemia of unspecified cell type, in remission","Chr leuk uns cl w rmson",44835716,"Chronic leukemia of unspecified cell type, in remission","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"208.12","20812","Chronic leukemia of unspecified cell type, in relapse","Ch leu uns cl in relapse",44833345,"Chronic leukemia of unspecified cell type, in relapse","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"208.2",NA,NA,NA,44824055,"Leukemia of unspecified cell type, subacute","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31"
"208.20","20820","Subacute leukemia of unspecified cell type, without mention of having achieved remission","Sbc leu un cl wo ah rmsn",44829850,"Subacute leukemia of unspecified cell type, without mention of having achieved remission","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"208.21","20821","Subacute leukemia of unspecified cell type, in remission","Sbac leuk uns cl w rmson",44822913,"Subacute leukemia of unspecified cell type, in remission","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"208.22","20822","Subacute leukemia of unspecified cell type, in relapse","Sbac leu uns cl-relapse",44835717,"Subacute leukemia of unspecified cell type, in relapse","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"208.8",NA,NA,NA,44829851,"Other leukemia of unspecified cell type","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31"
"208.80","20880","Other leukemia of unspecified cell type, without mention of having achieved remission","Ot leu un cl wo ach rmsn",44826436,"Other leukemia of unspecified cell type, without mention of having achieved remission","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"208.81","20881","Other leukemia of unspecified cell type, in remission","Oth leuk uns cl w rmson",44834522,"Other leukemia of unspecified cell type, in remission","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"208.82","20882","Other leukemia of unspecified cell type, in relapse","Oth leuk uns cl-relapse",44828761,"Other leukemia of unspecified cell type, in relapse","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
