"DX_CODE_2","CODE","LONG_DESCRIPTION","SHORT_DESCRIPTION","CONCEPT_ID","CONCEPT_NAME","DOMAIN_ID","VOCABULARY_ID","CONCEPT_CLASS_ID","START_DATE","END_DATE","PREV_DOC_FLAG"
"663.33","66333","Other and unspecified cord entanglement, without mention of compression, complicating labor and delivery, antepartum condition or complication","Cord entangl NEC-antepar",44821056,"Other and unspecified cord entanglement, without mention of compression, complicating labor and delivery, antepartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"663.4",NA,NA,NA,44837279,"Short cord complicating labor and delivery","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
"663.40","66340","Short cord complicating labor and delivery, unspecified as to episode of care or not applicable","Short cord-unspecified",44831422,"Short cord complicating labor and delivery, unspecified as to episode of care or not applicable","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"663.41","66341","Short cord complicating labor and delivery, delivered, with or without mention of antepartum condition","Short cord-delivered",44829150,"Short cord complicating labor and delivery, delivered, with or without mention of antepartum condition","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"663.43","66343","Short cord complicating labor and delivery, antepartum condition or complication","Short cord-antepartum",44821057,"Short cord complicating labor and delivery, antepartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"663.5",NA,NA,NA,44829151,"Vasa previa complicating labor and delivery","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
"663.50","66350","Vasa previa complicating labor and delivery, unspecified as to episode of care or not applicable","Vasa previa-unspecified",44821058,"Vasa previa complicating labor and delivery, unspecified as to episode of care or not applicable","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"663.51","66351","Vasa previa complicating labor and delivery, delivered, with or without mention of antepartum condition","Vasa previa-delivered",44826820,"Vasa previa complicating labor and delivery, delivered, with or without mention of antepartum condition","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"663.53","66353","Vasa previa complicating labor and delivery, antepartum condition or complication","Vasa previa-antepartum",44823282,"Vasa previa complicating labor and delivery, antepartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"663.6",NA,NA,NA,44836116,"Vascular lesions of cord complicating labor and delivery","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
"663.60","66360","Vascular lesions of cord complicating labor and delivery, unspecified as to episode of care or not applicable","Vasc lesion cord-unspec",44831423,"Vascular lesions of cord complicating labor and delivery, unspecified as to episode of care or not applicable","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"663.61","66361","Vascular lesions of cord complicating labor and delivery, delivered, with or without mention of antepartum condition","Vasc lesion cord-deliver",44822141,"Vascular lesions of cord complicating labor and delivery, delivered, with or without mention of antepartum condition","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"663.63","66363","Vascular lesions of cord complicating labor and delivery, antepartum condition or complication","Vasc lesion cord-antepar",44821059,"Vascular lesions of cord complicating labor and delivery, antepartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"663.8",NA,NA,NA,44836117,"Other umbilical cord complications during labor and delivery","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
"663.80","66380","Other umbilical cord complications complicating labor and delivery, unspecified as to episode of care or not applicable","Cord complicat NEC-unsp",44824431,"Other umbilical cord complications complicating labor and delivery, unspecified as to episode of care or not applicable","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"663.81","66381","Other umbilical cord complications complicating labor and delivery, delivered, with or without mention of antepartum condition","Cord complicat NEC-deliv",44823283,"Other umbilical cord complications complicating labor and delivery, delivered, with or without mention of antepartum condition","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"663.83","66383","Other umbilical cord complications complicating labor and delivery, antepartum condition or complication","Cord compl NEC-antepart",44834921,"Other umbilical cord complications complicating labor and delivery, antepartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"663.9",NA,NA,NA,44819908,"Unspecified umbilical cord complication during labor and delivery","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
"663.90","66390","Unspecified umbilical cord complication complicating labor and delivery, unspecified as to episode of care or not applicable","Cord complicat NOS-unsp",44832571,"Unspecified umbilical cord complication complicating labor and delivery, unspecified as to episode of care or not applicable","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"663.91","66391","Unspecified umbilical cord complication complicating labor and delivery, delivered, with or without mention of antepartum condition","Cord complicat NOS-deliv",44831424,"Unspecified umbilical cord complication complicating labor and delivery, delivered, with or without mention of antepartum condition","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"663.93","66393","Unspecified umbilical cord complication complicating labor and delivery, antepartum condition or complication","Cord compl NOS-antepart",44831425,"Unspecified umbilical cord complication complicating labor and delivery, antepartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"664",NA,NA,NA,44830259,"Trauma to perineum and vulva during delivery","Condition","ICD9CM","3-dig nonbill code","1970-01-01","2099-12-31",FALSE
"664.0",NA,NA,NA,44833767,"First-degree perineal laceration during delivery","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
"664.00","66400","First-degree perineal laceration, unspecified as to episode of care or not applicable","Del w 1 deg lacerat-unsp",44823284,"First-degree perineal laceration, unspecified as to episode of care or not applicable","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"664.01","66401","First-degree perineal laceration, delivered, with or without mention of antepartum condition","Del w 1 deg lacerat-del",44837280,"First-degree perineal laceration, delivered, with or without mention of antepartum condition","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"664.04","66404","First-degree perineal laceration, postpartum condition or complication","Del w 1 deg lac-postpart",44823285,"First-degree perineal laceration, postpartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"664.1",NA,NA,NA,44831426,"Second-degree perineal laceration during delivery","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
"664.10","66410","Second-degree perineal laceration, unspecified as to episode of care or not applicable","Del w 2 deg lacerat-unsp",44829152,"Second-degree perineal laceration, unspecified as to episode of care or not applicable","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"664.11","66411","Second-degree perineal laceration, delivered, with or without mention of antepartum condition","Del w 2 deg lacerat-del",44823286,"Second-degree perineal laceration, delivered, with or without mention of antepartum condition","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"664.14","66414","Second-degree perineal laceration, postpartum condition or complication","Del w 2 deg lac-postpart",44825619,"Second-degree perineal laceration, postpartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"664.2",NA,NA,NA,44834922,"Third-degree perineal laceration during delivery","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
"664.20","66420","Third-degree perineal laceration, unspecified as to episode of care or not applicable","Del w 3 deg lacerat-unsp",44824432,"Third-degree perineal laceration, unspecified as to episode of care or not applicable","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"664.21","66421","Third-degree perineal laceration, delivered, with or without mention of antepartum condition","Del w 3 deg lacerat-del",44832572,"Third-degree perineal laceration, delivered, with or without mention of antepartum condition","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"664.24","66424","Third-degree perineal laceration, postpartum condition or complication","Del w 3 deg lac-postpart",44837281,"Third-degree perineal laceration, postpartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"664.3",NA,NA,NA,44830260,"Fourth-degree perineal laceration during delivery","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
"664.30","66430","Fourth-degree perineal laceration, unspecified as to episode of care or not applicable","Del w 4 deg lacerat-unsp",44830261,"Fourth-degree perineal laceration, unspecified as to episode of care or not applicable","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"664.31","66431","Fourth-degree perineal laceration, delivered, with or without mention of antepartum condition","Del w 4 deg lacerat-del",44823287,"Fourth-degree perineal laceration, delivered, with or without mention of antepartum condition","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"664.34","66434","Fourth-degree perineal laceration, postpartum condition or complication","Del w 4 deg lac-postpart",44830262,"Fourth-degree perineal laceration, postpartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"664.4",NA,NA,NA,44831427,"Unspecified perineal laceration during delivery","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
"664.40","66440","Unspecified perineal laceration, unspecified as to episode of care or not applicable","Ob perineal lac NOS-unsp",44833768,"Unspecified perineal laceration, unspecified as to episode of care or not applicable","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"664.41","66441","Unspecified perineal laceration, delivered, with or without mention of antepartum condition","Ob perineal lac NOS-del",44837282,"Unspecified perineal laceration, delivered, with or without mention of antepartum condition","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
