ATC_5th	ATC_name	brand_name	CONCEPT_ID	CONCEPT_CODE	CONCEPT_NAME	DOMAIN_ID	CONCEPT_CLASS_ID	STANDARD_CONCEPT	VOCABULARY_ID	VOCABULARY_NAME
A10BB01	glibenclamide; oral	glibenclamid abz	40876820	OMOP2074782	Glyburide 1.75 MG Oral Tablet [Glibenclamid Abz] Box of 180	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	semi daonil	40894708	OMOP2092670	Glyburide Oral Tablet [Semi Daonil]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	gliben	40894709	OMOP2092671	Glyburide Oral Tablet [Gliben]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	maninil	40907811	OMOP2105773	Glyburide 1 MG Oral Tablet [Maninil] Box of 120	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	glycolande	40907812	OMOP2105774	Glyburide 3.5 MG Oral Tablet [Glycolande] Box of 30	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	semi daonil	40907817	OMOP2105779	Glyburide 1.75 MG Oral Tablet [Semi Daonil]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	duraglucon	40907819	OMOP2105781	Glyburide 1.75 MG Oral Tablet [Duraglucon] Box of 30	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	praeciglucon	40939138	OMOP2137100	Glyburide 3.5 MG Oral Tablet [Praeciglucon] Box of 3000	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	jutaglucon	40939140	OMOP2137102	Glyburide 3.5 MG Oral Tablet [Jutaglucon] Box of 120	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	jutaglucon	40939141	OMOP2137103	Glyburide 3.5 MG Oral Tablet [Jutaglucon] Box of 30	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	glycolande	40939142	OMOP2137104	Glyburide 3.5 MG Oral Tablet [Glycolande]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	glibenclamid vem	40939144	OMOP2137106	Glyburide 3.5 MG Oral Tablet [Glibenclamid Vem] Box of 120	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	glibenclamid recip	40939145	OMOP2137107	Glyburide 3.5 MG Oral Tablet [Glibenclamid Recip] Box of 120	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	glibenclamid al	40939147	OMOP2137109	Glyburide 3.5 MG Oral Tablet [Glibenclamid Al]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	glukoreduct	40939153	OMOP2137115	Glyburide 1.75 MG Oral Tablet [Glukoreduct] Box of 30	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	glib ratiopharm	40939156	OMOP2137118	Glyburide 1.75 MG Oral Tablet [Glib Ratiopharm] Box of 120	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	glib ratiopharm	40939157	OMOP2137119	Glyburide 1.75 MG Oral Tablet [Glib Ratiopharm]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	duraglucon	40953685	OMOP2151647	Glyburide 3.5 MG [Duraglucon]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	glibenclamid recip	40970195	OMOP2168157	Glyburide 3.5 MG Oral Tablet [Glibenclamid Recip]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	duraglucon	40970203	OMOP2168165	Glyburide 1.75 MG Oral Tablet [Duraglucon]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	euglucon	41001495	OMOP2199457	Glyburide 5 MG Oral Tablet [Euglucon] Box of 2500	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	euglucon	41001496	OMOP2199458	Glyburide 5 MG Oral Tablet [Euglucon] Box of 200	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	glimidstada	41001500	OMOP2199462	Glyburide 3.5 MG Oral Tablet [Glimidstada] Box of 120	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	glibenclamid vem	41001502	OMOP2199464	Glyburide 3.5 MG Oral Tablet [Glibenclamid Vem]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	glibenclamid basic	41001506	OMOP2199468	Glyburide 3.5 MG Oral Tablet [Glibenclamid Basic]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	maninil	41001510	OMOP2199472	Glyburide 1.75 MG Oral Tablet [Maninil] Box of 30	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	glucoremed	41001511	OMOP2199473	Glyburide 1.75 MG Oral Tablet [Glucoremed] Box of 30	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	semi euglucon	41032591	OMOP2230553	Glyburide 2.5 MG Oral Tablet [Semi Euglucon] Box of 500	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	glukoreduct	41032596	OMOP2230558	Glyburide 3.5 MG Oral Tablet [Glukoreduct] Box of 300	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	gluconorm	41032597	OMOP2230559	Glyburide 3.5 MG Oral Tablet [Gluconorm]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	glibenclamide ratiopharm	41032602	OMOP2230564	Glyburide 3.5 MG Oral Tablet [GLIBENCLAMIDE RATIOPHARM] Box of 30	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	bastiverit	41032605	OMOP2230567	Glyburide 3.5 MG Oral Tablet [Bastiverit] Box of 120	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	gluconorm	41032609	OMOP2230571	Glyburide 1.75 MG Oral Tablet [Gluconorm] Box of 120	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	orabetic	41050462	OMOP2248424	Glyburide Oral Tablet [Orabetic]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	euglucon	41063745	OMOP2261707	Glyburide 5 MG Oral Tablet [Euglucon] Box of 100	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	praeciglucon	41063746	OMOP2261708	Glyburide 3.5 MG Oral Tablet [Praeciglucon] Box of 600	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	glibenclamid recip	41063750	OMOP2261712	Glyburide 3.5 MG Oral Tablet [Glibenclamid Recip] Box of 30	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	gliben	41063758	OMOP2261720	Glyburide 3.5 MG Oral Tablet [Gliben]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	daonil	41063760	OMOP2261722	Glyburide 3.5 MG Oral Tablet [Daonil] Box of 120	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	gliben	41063762	OMOP2261724	Glyburide 1.75 MG Oral Tablet [Gliben]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	duraglucon	41063763	OMOP2261725	Glyburide 1.75 MG Oral Tablet [Duraglucon] Box of 1200	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	orabetic	41078616	OMOP2276578	Glyburide 3.5 MG [Orabetic]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	glukovital	41078617	OMOP2276579	Glyburide 3.5 MG [Glukovital]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	azuglucon	41078620	OMOP2276582	Glyburide 1.75 MG [Azuglucon]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	glucoremed	41095315	OMOP2293277	Glyburide 3.5 MG Oral Tablet [Glucoremed] Box of 1200	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	glucoremed	41095318	OMOP2293280	Glyburide 1.75 MG Oral Tablet [Glucoremed]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	semi euglucon	41126518	OMOP2324480	Glyburide 2.5 MG Oral Tablet [Semi Euglucon] Box of 2500	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	maninil	41126519	OMOP2324481	Glyburide 1 MG Oral Tablet [Maninil] Box of 30	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	daonil	41126521	OMOP2324483	Glyburide 5 MG Oral Tablet [Daonil] Box of 112	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	glibenclamid al	41126524	OMOP2324486	Glyburide 3.5 MG Oral Tablet [Glibenclamid Al] Box of 180	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	glibenclamid horm	41141388	OMOP2339350	Glyburide 3.5 MG [Glibenclamid Horm]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	glibenclamid al	41144758	OMOP2342720	Glyburide Oral Tablet [Glibenclamid Al]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	glib ratiopharm	41175721	OMOP2373683	Glyburide Oral Tablet [Glib Ratiopharm]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	glibenbeta	41189141	OMOP2387103	Glyburide 3.5 MG Oral Tablet [Glibenbeta] Box of 30	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	euglucon	41189144	OMOP2387106	Glyburide 3.5 MG Oral Tablet [Euglucon] Box of 450	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	maninil	41189145	OMOP2387107	Glyburide 1.75 MG Oral Tablet [Maninil] Box of 120	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	glycolande	41220340	OMOP2418302	Glyburide 5 MG Oral Tablet [Glycolande]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	glibenbeta	41220343	OMOP2418305	Glyburide 3.5 MG Oral Tablet [Glibenbeta] Box of 120	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	duraglucon	41220348	OMOP2418310	Glyburide 3.5 MG Oral Tablet [Duraglucon] Box of 1200	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	glukoreduct	41220352	OMOP2418314	Glyburide 1.75 MG Oral Tablet [Glukoreduct] Box of 300	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	glibenclamide ratiopharm	41234993	OMOP2432955	Glyburide 3.5 MG [GLIBENCLAMIDE RATIOPHARM]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	glukovital	41234994	OMOP2432956	Glyburide 1.75 MG [Glukovital]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	glibenclamid billix	41238201	OMOP2436163	Glyburide Oral Tablet [Glibenclamid Billix]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	glukoreduct	41251342	OMOP2449304	Glyburide 3.5 MG Oral Tablet [Glukoreduct] Box of 120	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	gliben	41251345	OMOP2449307	Glyburide 3.5 MG Oral Tablet [Gliben] Box of 600	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	glibenclamid abz	41251349	OMOP2449311	Glyburide 1.75 MG Oral Tablet [Glibenclamid Abz] Box of 30	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	jutaglucon	41265825	OMOP2463787	Glyburide 3.5 MG [Jutaglucon]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	glib abz	41269169	OMOP2467131	Glyburide Oral Tablet [Glib Abz]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	glibenclamide ratiopharm	41282224	OMOP2480186	Glyburide 3.5 MG Oral Tablet [GLIBENCLAMIDE RATIOPHARM]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	semi gliben	41282226	OMOP2480188	Glyburide 1.75 MG Oral Tablet [Semi Gliben] Box of 30	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	glibenclamid horm	41282231	OMOP2480193	Glyburide 1.75 MG Oral Tablet [Glibenclamid Horm]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	duraglucon	41282234	OMOP2480196	Glyburide 1.75 MG Oral Tablet [Duraglucon] Box of 120	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	jutaglucon	41300154	OMOP2498116	Glyburide Oral Tablet [Jutaglucon]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	glibenclamid abz	41313515	OMOP2511477	Glyburide 3.5 MG Oral Tablet [Glibenclamid Abz] Box of 180	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	bastiverit	41313519	OMOP2511481	Glyburide 3.5 MG Oral Tablet [Bastiverit]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	glibenclamide arrow	43134523	OMOP444645	Glyburide 5 MG [GLIBENCLAMIDE ARROW]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	daonil faible	43134529	OMOP444713	Glyburide 1.25 MG [DAONIL FAIBLE]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	semi-daonil	43134533	OMOP444751	Glyburide 2.5 MG Oral Tablet [Semi-Daonil] Box of 60	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	glibenclamide biogaran	43145436	OMOP444637	Glyburide Oral Tablet [GLIBENCLAMIDE BIOGARAN]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	glibenclamide mylan	43145438	OMOP444639	Glyburide Oral Tablet [GLIBENCLAMIDE MYLAN]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	glibenclamide eg	43145440	OMOP444647	Glyburide 5 MG [GLIBENCLAMIDE EG]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	glibenclamide mylan	43145443	OMOP444685	Glyburide 5 MG Oral Tablet [GLIBENCLAMIDE MYLAN] Box of 180	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	glibenclamide mylan	43156648	OMOP444679	Glyburide 5 MG Oral Tablet [GLIBENCLAMIDE MYLAN]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	glibenclamide ratiopharm	43156649	OMOP444693	Glyburide 5 MG Oral Tablet [GLIBENCLAMIDE RATIOPHARM] Box of 20	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	glibenclamide ranbaxy	43178649	OMOP444649	Glyburide 5 MG [GLIBENCLAMIDE RANBAXY]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	daonil	43178651	OMOP444659	Glyburide 5 MG Oral Tablet [Daonil] Box of 100	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	glibenclamide ratiopharm	43178656	OMOP444692	Glyburide 5 MG Oral Tablet [GLIBENCLAMIDE RATIOPHARM]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	daonil faible	43189563	OMOP444716	Glyburide 1.25 MG Oral Tablet [DAONIL FAIBLE] Box of 60	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	glibenclamide teva	43189564	OMOP444724	Glyburide 2.5 MG [GLIBENCLAMIDE TEVA]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	glibenclamide biogaran	43200570	OMOP444646	Glyburide 5 MG [GLIBENCLAMIDE BIOGARAN]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	glibenclamide arrow	43211379	OMOP444636	Glyburide Oral Tablet [GLIBENCLAMIDE ARROW]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	glibenclamide sandoz	43211380	OMOP444642	Glyburide Oral Tablet [GLIBENCLAMIDE SANDOZ]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	glibenclamide teva	43211390	OMOP444705	Glyburide 5 MG Oral Tablet [GLIBENCLAMIDE TEVA]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	glibenclamide teva	43211397	OMOP444749	Glyburide 2.5 MG Oral Tablet [GLIBENCLAMIDE TEVA] Box of 180	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	glimel	43277658	OMOP533174	Glyburide 5 MG Oral Tablet [Glimel]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	glibendoc	43674974	OMOP938775	Glyburide Oral Tablet [Glibendoc]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	glibenclamid abz	43764482	OMOP938768	Glyburide Oral Tablet [Glibenclamid Abz]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	glibendoc	43818621	OMOP938838	Glyburide 3.5 MG Oral Tablet [Glibendoc]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	glibenclamid abz	43836790	OMOP938806	Glyburide 3.5 MG [Glibenclamid Abz]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	gliben-ct	43854712	OMOP938760	Glyburide Oral Tablet [Gliben-Ct]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	riva glyburide	44025485	OMOP1020116	Glyburide Oral Tablet [Riva Glyburide]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	nu-glyburide	44034564	OMOP1029195	Glyburide 2.5 MG Oral Tablet [Nu-Glyburide]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	med glybe	44044152	OMOP1038783	Glyburide Oral Tablet [Med Glybe]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	sandoz glyburide	44047585	OMOP1042216	Glyburide 5 MG Oral Tablet [Sandoz Glyburide]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	nu-glyburide	44067606	OMOP1062237	Glyburide 5 MG [Nu-Glyburide]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	ratio-glyburide	44070010	OMOP1064641	Glyburide Oral Tablet [Ratio-Glyburide]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	mylan-glybe	44080279	OMOP1074910	Glyburide 5 MG [Mylan-Glybe]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	apo glyburide	44082877	OMOP1077508	Glyburide Oral Tablet [Apo Glyburide]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	med glybe	44093259	OMOP1087890	Glyburide 5 MG [Med Glybe]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	ratio-glyburide	44099313	OMOP1093944	Glyburide 2.5 MG Oral Tablet [Ratio-Glyburide]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	med glybe	44106177	OMOP1100808	Glyburide 2.5 MG [Med Glybe]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	pms-glyburide	44119192	OMOP1113823	Glyburide 2.5 MG [Pms-Glyburide]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	nu-glyburide	44119193	OMOP1113824	Glyburide 2.5 MG [Nu-Glyburide]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	apo glyburide	44119194	OMOP1113825	Glyburide 2.5 MG [Apo Glyburide]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	pms-glyburide	44125237	OMOP1119868	Glyburide 2.5 MG Oral Tablet [Pms-Glyburide]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	semi-daonil	2919143	OMOP5135964	glyburide 2.5 MG Oral Tablet [Semi-Daonil] Box of 30	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	semi-daonil	2919144	OMOP5135965	glyburide 2.5 MG Oral Tablet [Semi-Daonil] Box of 10	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	malix	19024505	201059	glyburide 2.5 MG Oral Tablet [Malix]	Drug	Branded Drug	S	RxNorm	RxNorm (NLM)
A10BB01	glibenclamide; oral	diabetamide	19024506	201060	glyburide 2.5 MG Oral Tablet [Diabetamide]	Drug	Branded Drug	S	RxNorm	RxNorm (NLM)
A10BB01	glibenclamide; oral	diabeta	19030575	205875	glyburide 2.5 MG Oral Tablet [Diabeta]	Drug	Branded Drug	S	RxNorm	RxNorm (NLM)
A10BB01	glibenclamide; oral	micronase	19045625	566765	glyburide 2.5 MG [Micronase]	Drug	Branded Drug Comp	S	RxNorm	RxNorm (NLM)
A10BB01	glibenclamide; oral	micronase	19045626	566769	glyburide 5 MG [Micronase]	Drug	Branded Drug Comp	S	RxNorm	RxNorm (NLM)
A10BB01	glibenclamide; oral	diabeta	19045630	566768	glyburide 5 MG [Diabeta]	Drug	Branded Drug Comp	S	RxNorm	RxNorm (NLM)
A10BB01	glibenclamide; oral	calabren	19116146	564036	glyburide 2.5 MG [Calabren]	Drug	Branded Drug Comp	S	RxNorm	RxNorm (NLM)
A10BB01	glibenclamide; oral	libanil	19117416	565667	glyburide 2.5 MG [Libanil]	Drug	Branded Drug Comp	S	RxNorm	RxNorm (NLM)
A10BB01	glibenclamide; oral	euglucon	19117418	565669	glyburide 2.5 MG [Euglucon]	Drug	Branded Drug Comp	S	RxNorm	RxNorm (NLM)
A10BB01	glibenclamide; oral	diabetamide	19117424	565675	glyburide 5 MG [Diabetamide]	Drug	Branded Drug Comp	S	RxNorm	RxNorm (NLM)
A10BB01	glibenclamide; oral	glyburase	19125218	669981	glyburide 1.25 MG [Glyburase]	Drug	Branded Drug Comp	S	RxNorm	RxNorm (NLM)
A10BB01	glibenclamide; oral	daonil	21082025	OMOP365306	Glyburide 5 MG Oral Tablet [Daonil] Box of 30	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	euglucon	21101672	OMOP365368	Glyburide 2.5 MG Oral Tablet [Euglucon] Box of 28	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	diabetamide	21121197	OMOP365295	Glyburide 5 MG Oral Tablet [Diabetamide] Box of 28	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BB01	glibenclamide; oral	daonil	35135658	OMOP4792848	Glyburide 1.25 MG [Daonil]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
