CONCEPT_CODE,CONCEPT_NAME,DOMAIN_ID,CONCEPT_CLASS_ID,STANDARD_CONCEPT,VOCABULARY_ID,VOCABULARY_NAME,brand_name
OMOP5137886,metformin 750 MG [Diaxemet],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,diaxemet
OMOP5137889,metformin 500 MG Oral Tablet [Formet] Box of 20,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,formet
OMOP5137891,metformin 500 MG Oral Tablet [Diaformin] Box of 4540,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,diaformin
OMOP5137913,metformin 500 MG Extended Release Oral Tablet [Glucomet] Box of 100,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,glucomet
OMOP5137918,metformin 500 MG Extended Release Oral Tablet [Glucobete],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,glucobete
OMOP5137919,metformin 500 MG Extended Release Oral Tablet [Formet] Box of 500,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,formet
OMOP5137922,metformin 500 MG Extended Release Oral Tablet [Formet] Box of 20,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,formet
OMOP5137924,metformin 500 MG Extended Release Oral Tablet [Formet],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,formet
OMOP5137925,metformin 500 MG Extended Release Oral Tablet [Diaformin] Box of 4540,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,diaformin
OMOP5137927,metformin 500 MG Extended Release Oral Tablet [DIAMET] Box of 100,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,diamet
OMOP5137928,metformin 500 MG Extended Release Oral Tablet [DIABEX XR] Box of 120,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,diabex xr
OMOP5137929,metformin 500 MG Extended Release Oral Tablet [DIABEX XR] Box of 100,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,diabex xr
OMOP5137935,metformin 500 MG Extended Release Oral Tablet [Glucophage] Box of 90,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,glucophage
OMOP5137984,metformin 500 MG Extended Release Oral Tablet [Diaxemet] Box of 120,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,diaxemet
OMOP5137986,metformin 500 MG Extended Release Oral Tablet [Diaxemet] Box of 90,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,diaxemet
OMOP5137990,metformin 500 MG Extended Release Oral Tablet [Diaxemet],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,diaxemet
OMOP5137992,metformin 500 MG Extended Release Oral Tablet [Medformin] Box of 10,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,medformin
OMOP5137995,metformin 500 MG [Medformin],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,medformin
OMOP5137996,metformin 250 MG Oral Tablet [Formet] Box of 100,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,formet
OMOP5137997,metformin 250 MG Oral Tablet [Formet] Box of 10,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,formet
OMOP5138015,metformin Extended Release Oral Tablet [Metforbell],Drug,Branded Drug Form,S,RxNorm Extension,OMOP RxNorm Extension,metforbell
OMOP5138016,metformin Extended Release Oral Tablet [Glucomet],Drug,Branded Drug Form,S,RxNorm Extension,OMOP RxNorm Extension,glucomet
OMOP5138018,metformin Extended Release Oral Tablet [Glucobete],Drug,Branded Drug Form,S,RxNorm Extension,OMOP RxNorm Extension,glucobete
105376,metformin hydrochloride 500 MG Oral Tablet [Glucamet],Drug,Branded Drug,S,RxNorm,RxNorm (NLM),glucamet
OMOP351009,Metformin Oral Solution [Metsol],Drug,Branded Drug Form,S,RxNorm Extension,OMOP RxNorm Extension,metsol
OMOP351167,Metformin 500 MG Extended Release Oral Tablet [Metabet SR] Box of 56,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,metabet sr
OMOP351204,Metformin 500 MG Extended Release Oral Tablet [Glucophage] Box of 28,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,glucophage
OMOP351016,Metformin Extended Release Oral Tablet [Sukkarto SR],Drug,Branded Drug Form,S,RxNorm Extension,OMOP RxNorm Extension,sukkarto sr
OMOP351380,Metformin 1000 MG Extended Release Oral Tablet [Glucophage] Box of 28,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,glucophage
OMOP351362,Metformin 1000 MG Extended Release Oral Tablet [Glucient] Box of 28,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,glucient
OMOP351014,Metformin Extended Release Oral Tablet [Glucient],Drug,Branded Drug Form,S,RxNorm Extension,OMOP RxNorm Extension,glucient
OMOP351164,Metformin 500 MG Extended Release Oral Tablet [Metabet SR] Box of 28,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,metabet sr
OMOP351171,Metformin 500 MG Extended Release Oral Tablet [Glucient],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,glucient
OMOP351216,Metformin 500 MG Extended Release Oral Tablet [Glucophage] Box of 60,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,glucophage
OMOP351173,Metformin 500 MG Extended Release Oral Tablet [Glucient] Box of 28,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,glucient
OMOP351026,Metformin 500 MG [Bolamyn SR],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,bolamyn sr
OMOP351430,Metformin 750 MG Extended Release Oral Tablet [Glucophage] Box of 28,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,glucophage
OMOP325584,150 ML Metformin 100 MG/ML Oral Solution [Metsol],Drug,Quant Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,metsol
OMOP4794266,Metformin 500 MG [Metgluco],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,metgluco
OMOP4803890,Metformin 250 MG [Medet],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,medet
OMOP2772876,Metformin 750 MG Delayed Release Oral Tablet [Glucient] Box of 28,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,glucient
OMOP2772877,Metformin 500 MG Extended Release Oral Tablet [Glyformin] Box of 500,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,glyformin
OMOP5036596,anagliptin / metformin Oral Tablet [Metoana],Drug,Branded Drug Form,S,RxNorm Extension,OMOP RxNorm Extension,metoana
OMOP5021880,metformin 250 MG Oral Tablet [Shuangli],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,shuangli
OMOP5021881,metformin 250 MG Oral Tablet [Shuangpingle],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,shuangpingle
OMOP5021891,metformin 250 MG Oral Tablet [Siyi],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,siyi
OMOP5021896,metformin 250 MG Oral Tablet [Lijiang],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,lijiang
OMOP5021902,metformin 250 MG Oral Tablet [Jinpingtang],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,jinpingtang
OMOP5021909,metformin 250 MG Oral Capsule [Junlida],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,junlida
OMOP5021911,metformin 250 MG Oral Capsule [Shanmushi],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,shanmushi
OMOP5021916,metformin 250 MG Oral Capsule [Ganlikefu],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,ganlikefu
OMOP5021920,metformin 250 MG [Sanxiaoping],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,sanxiaoping
OMOP5021925,metformin 250 MG [Lilinuo],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,lilinuo
OMOP5021926,metformin 250 MG [Shuangli],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,shuangli
OMOP5021927,metformin 250 MG [Shuangpingle],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,shuangpingle
OMOP5021929,metformin 250 MG [Junlida],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,junlida
OMOP5021933,metformin 250 MG [Tangping],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,tangping
OMOP5021940,metformin 250 MG [Shanmushi],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,shanmushi
OMOP5021944,metformin 250 MG [Baikang],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,baikang
OMOP5021948,metformin 250 MG [Taibi],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,taibi
OMOP5021957,metformin 250 MG [Lianjiang],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,lianjiang
OMOP5021961,metformin Oral Tablet [Lileer],Drug,Branded Drug Form,S,RxNorm Extension,OMOP RxNorm Extension,lileer
OMOP5021967,metformin Oral Tablet [Renxin],Drug,Branded Drug Form,S,RxNorm Extension,OMOP RxNorm Extension,renxin
OMOP5021972,metformin Oral Tablet [Buke],Drug,Branded Drug Form,S,RxNorm Extension,OMOP RxNorm Extension,buke
OMOP5021976,metformin Oral Tablet [Mingnuo],Drug,Branded Drug Form,S,RxNorm Extension,OMOP RxNorm Extension,mingnuo
OMOP5021978,metformin Oral Tablet [Junfule],Drug,Branded Drug Form,S,RxNorm Extension,OMOP RxNorm Extension,junfule
OMOP5021988,metformin Oral Tablet [Weineng],Drug,Branded Drug Form,S,RxNorm Extension,OMOP RxNorm Extension,weineng
OMOP5021990,metformin Oral Tablet [Yishaning],Drug,Branded Drug Form,S,RxNorm Extension,OMOP RxNorm Extension,yishaning
OMOP5021991,metformin Oral Tablet [Duhe],Drug,Branded Drug Form,S,RxNorm Extension,OMOP RxNorm Extension,duhe
OMOP5021992,metformin Oral Tablet [Hongfeikang],Drug,Branded Drug Form,S,RxNorm Extension,OMOP RxNorm Extension,hongfeikang
OMOP5021995,metformin Oral Tablet [Huiluoping],Drug,Branded Drug Form,S,RxNorm Extension,OMOP RxNorm Extension,huiluoping
OMOP5022003,metformin Oral Tablet [Ruilian],Drug,Branded Drug Form,S,RxNorm Extension,OMOP RxNorm Extension,ruilian
OMOP5022004,metformin Oral Tablet [Ruinuoshu],Drug,Branded Drug Form,S,RxNorm Extension,OMOP RxNorm Extension,ruinuoshu
OMOP5022005,metformin Oral Tablet [Lijiang],Drug,Branded Drug Form,S,RxNorm Extension,OMOP RxNorm Extension,lijiang
OMOP5022007,metformin Oral Tablet [Jiangxi],Drug,Branded Drug Form,S,RxNorm Extension,OMOP RxNorm Extension,jiangxi
OMOP5022010,metformin Oral Tablet [Lianhetangding],Drug,Branded Drug Form,S,RxNorm Extension,OMOP RxNorm Extension,lianhetangding
OMOP5022011,metformin Oral Tablet [Lianjiang],Drug,Branded Drug Form,S,RxNorm Extension,OMOP RxNorm Extension,lianjiang
OMOP5022013,metformin Oral Tablet [Jinpingtang],Drug,Branded Drug Form,S,RxNorm Extension,OMOP RxNorm Extension,jinpingtang
OMOP5022016,metformin Oral Tablet [Maitemei],Drug,Branded Drug Form,S,RxNorm Extension,OMOP RxNorm Extension,maitemei
OMOP5022017,metformin Oral Tablet [Qiji],Drug,Branded Drug Form,S,RxNorm Extension,OMOP RxNorm Extension,qiji
OMOP5022021,metformin Oral Capsule [Zhaowei],Drug,Branded Drug Form,S,RxNorm Extension,OMOP RxNorm Extension,zhaowei
OMOP5022023,metformin Oral Capsule [Junlida],Drug,Branded Drug Form,S,RxNorm Extension,OMOP RxNorm Extension,junlida
OMOP5022029,metformin Oral Capsule [Taibi],Drug,Branded Drug Form,S,RxNorm Extension,OMOP RxNorm Extension,taibi
OMOP5021864,metformin 500 MG [Gehuazhi],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,gehuazhi
OMOP5021867,metformin 500 MG [Qingkuang],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,qingkuang
OMOP5021869,metformin 500 MG [Weiertang],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,weiertang
OMOP5021870,metformin 500 MG [Dulening],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,dulening
OMOP5021810,metformin 500 MG Oral Tablet [Lileer],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,lileer
OMOP5021812,metformin 500 MG Oral Tablet [Yifuyun],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,yifuyun
OMOP5021814,metformin 500 MG Oral Tablet [Zhongshide],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,zhongshide
OMOP5021821,metformin 500 MG Oral Tablet [Tangbifu],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,tangbifu
OMOP5021827,metformin 500 MG Oral Tablet [Baikang],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,baikang
OMOP5021828,metformin 500 MG Oral Tablet [Jienuoda],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,jienuoda
OMOP5021829,metformin 500 MG Oral Tablet [Gehuazhi],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,gehuazhi
OMOP5021846,metformin 500 MG [Renxin],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,renxin
OMOP5021850,metformin 500 MG [Shuanggening],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,shuanggening
OMOP5021851,metformin 500 MG [Mingnuo],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,mingnuo
OMOP5021854,metformin 500 MG [Tangtan],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,tangtan
OMOP5021861,metformin 500 MG [Baikang],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,baikang
OMOP4990584,metformin 750 MG Extended Release Oral Tablet [Sukkarto SR],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,sukkarto sr
OMOP4990594,metformin 750 MG [Sukkarto SR],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,sukkarto sr
OMOP5048915,metformin 500 MG [Axpinet],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,axpinet
OMOP5048923,metformin 850 MG Oral Tablet [Axpinet],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,axpinet
OMOP3108564,Metformin 500 MG Oral Tablet [METFORMINE MYLAN] Box of 60,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,metformine mylan
OMOP3117901,Metformin Delayed Release Oral Tablet [Metformax],Drug,Branded Drug Form,S,RxNorm Extension,OMOP RxNorm Extension,metformax
OMOP3121326,Metformin 850 MG Oral Tablet [METFORMINE SANDOZ] Box of 100,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,metformine sandoz
OMOP4760355,150 ML Metformin 200 MG/ML Oral Solution [Metfoliquid Gerias] Box of 4,Drug,Quant Branded Box,S,RxNorm Extension,OMOP RxNorm Extension,metfoliquid gerias
OMOP4762516,Metformin 200 MG/ML Oral Solution [Metfoliquid Gerias] Box of 1,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,metfoliquid gerias
OMOP4762517,Metformin 200 MG/ML Oral Solution [Metfoliquid Gerias],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,metfoliquid gerias
OMOP4773462,Metformin 850 MG Delayed Release Oral Tablet [METFORMINE MYLAN] Box of 100,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,metformine mylan
OMOP4773463,Metformin 850 MG Delayed Release Oral Tablet [METFORMINE MYLAN],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,metformine mylan
OMOP4773470,Metformin 500 MG Extended Release Oral Tablet [METFORMINE MYLAN] Box of 60,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,metformine mylan
OMOP4773477,Metformin 500 MG Delayed Release Oral Tablet [METFORMINE MYLAN] Box of 60,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,metformine mylan
OMOP4827343,Metformin 500 MG Extended Release Oral Tablet [Metuxtan SR],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,metuxtan sr
OMOP4827856,Metformin Extended Release Oral Tablet [Metuxtan SR],Drug,Branded Drug Form,S,RxNorm Extension,OMOP RxNorm Extension,metuxtan sr
OMOP4827957,Metformin 500 MG Extended Release Oral Tablet [Metuxtan SR] Box of 28,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,metuxtan sr
OMOP989018,Metformin Delayed Release Oral Tablet [Glucophage],Drug,Branded Drug Form,S,RxNorm Extension,OMOP RxNorm Extension,glucophage
OMOP5194220,metformin Delayed Release Oral Tablet [Yaltormin SR],Drug,Branded Drug Form,S,RxNorm Extension,OMOP RxNorm Extension,yaltormin sr
OMOP5194461,metformin 750 MG Delayed Release Oral Tablet [Yaltormin SR] Box of 56,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,yaltormin sr
OMOP5194485,metformin 750 MG Extended Release Oral Tablet [Glucophage] Box of 30,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,glucophage
OMOP5194483,metformin 750 MG Extended Release Oral Tablet [Glucophage] Box of 28,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,glucophage
OMOP5194507,metformin 850 MG Delayed Release Oral Tablet [Axpinet],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,axpinet
OMOP5194408,metformin 500 MG Extended Release Oral Tablet [Sukkarto SR] Box of 28,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,sukkarto sr
OMOP5194405,metformin 500 MG Extended Release Oral Tablet [Glucophage] Box of 84,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,glucophage
OMOP5194389,metformin 500 MG Extended Release Oral Tablet [Glucophage],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,glucophage
OMOP5194359,metformin 500 MG Delayed Release Oral Tablet [Axpinet] Box of 28,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,axpinet
OMOP5194363,metformin 500 MG Delayed Release Oral Tablet [Metuxtan SR] Box of 56,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,metuxtan sr
OMOP5194337,metformin 500 MG Delayed Release Oral Tablet [Metabet SR],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,metabet sr
OMOP5194463,metformin 750 MG Delayed Release Oral Tablet [Meijumet],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,meijumet
OMOP5194532,metformin 1000 MG Extended Release Oral Tablet [Jesacrin] Box of 56,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,jesacrin
OMOP5194342,metformin 500 MG Delayed Release Oral Tablet [Sukkarto SR] Box of 28,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,sukkarto sr
OMOP5194439,metformin 750 MG Delayed Release Oral Tablet [Jesacrin] Box of 28,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,jesacrin
OMOP5194216,metformin Delayed Release Oral Tablet [Diagemet],Drug,Branded Drug Form,S,RxNorm Extension,OMOP RxNorm Extension,diagemet
OMOP5194358,metformin 500 MG Delayed Release Oral Tablet [Axpinet],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,axpinet
368526,metformin Oral Tablet [Glucamet],Drug,Branded Drug Form,S,RxNorm,RxNorm (NLM),glucamet
368254,metformin Oral Tablet [Glucophage],Drug,Branded Drug Form,S,RxNorm,RxNorm (NLM),glucophage
583194,metformin Oral Tablet [Metforming],Drug,Branded Drug Form,S,RxNorm,RxNorm (NLM),metforming
860998,Osmotic 24 HR metformin hydrochloride 1000 MG Extended Release Oral Tablet [Fortamet],Drug,Branded Drug,S,RxNorm,RxNorm (NLM),fortamet
861002,Osmotic 24 HR metformin hydrochloride 500 MG Extended Release Oral Tablet [Fortamet],Drug,Branded Drug,S,RxNorm,RxNorm (NLM),fortamet
860983,24 HR metformin hydrochloride 750 MG Extended Release Oral Tablet [Glucophage],Drug,Quant Branded Drug,S,RxNorm,RxNorm (NLM),glucophage
861000,metformin hydrochloride 1000 MG Extended Release Oral Tablet [Fortamet],Drug,Branded Drug,S,RxNorm,RxNorm (NLM),fortamet
861006,metformin hydrochloride 1000 MG Oral Tablet [Glucophage],Drug,Branded Drug,S,RxNorm,RxNorm (NLM),glucophage
861003,metformin hydrochloride 500 MG Extended Release Oral Tablet [Fortamet],Drug,Branded Drug,S,RxNorm,RxNorm (NLM),fortamet
860979,metformin hydrochloride 500 MG Extended Release Oral Tablet [Glucophage],Drug,Branded Drug,S,RxNorm,RxNorm (NLM),glucophage
861008,metformin hydrochloride 500 MG Oral Tablet [Glucophage],Drug,Branded Drug,S,RxNorm,RxNorm (NLM),glucophage
861001,metformin hydrochloride 500 MG [Fortamet],Drug,Branded Drug Comp,S,RxNorm,RxNorm (NLM),fortamet
875864,metformin hydrochloride 500 MG [Glucamet],Drug,Branded Drug Comp,S,RxNorm,RxNorm (NLM),glucamet
876033,metformin hydrochloride 850 MG [Metforming],Drug,Branded Drug Comp,S,RxNorm,RxNorm (NLM),metforming
OMOP4724155,Metformin 1000 MG Oral Powder [Glucophage],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,glucophage
OMOP4724135,Metformin 1000 MG Extended Release Oral Tablet [Yaltormin SR] Box of 28,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,yaltormin sr
OMOP4724132,Metformin 1000 MG [Meijumet],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,meijumet
OMOP4724117,Metformin 750 MG Extended Release Oral Tablet [Yaltormin SR],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,yaltormin sr
OMOP4724116,Metformin 750 MG [Meijumet],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,meijumet
OMOP4724115,Metformin 750 MG [Yaltormin SR],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,yaltormin sr
OMOP2020709,Metformin 500 MG Oral Tablet [Metformin Heumann] Box of 100,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,metformin heumann
OMOP2022583,Metformin 1000 MG Oral Tablet [Metformin Stada] Box of 200,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,metformin stada
OMOP2022894,Metformin 850 MG Extended Release Oral Tablet [Juformin] Box of 180,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,juformin
